URL,FinalStatusCode,StatusLabel,RedirectChain,ResponseTimeMs,Notes,CheckedAt
https://findlayedu.wpenginepowered.com/campus-life/recreation/exercise-classes/,200,OK,200,294,,2026-05-08T07:50:21.279Z
https://findlayedu.wpenginepowered.com/campus-life/recreation/guest-passes/,200,OK,200,384,,2026-05-08T07:50:22.374Z
https://findlayedu.wpenginepowered.com/campus-life/recreation/hours-of-operation/,200,OK,200,500,,2026-05-08T07:50:23.559Z
https://findlayedu.wpenginepowered.com/campus-life/recreation/intramural-activities/,200,OK,200,432,,2026-05-08T07:50:24.861Z
https://findlayedu.wpenginepowered.com/campus-life/recreation/rules-and-regulations/,200,OK,200,399,,2026-05-08T07:50:26.094Z
https://findlayedu.wpenginepowered.com/about/offices/campus-safety/,200,OK,200,292,,2026-05-08T07:50:27.294Z
https://findlayedu.wpenginepowered.com/about/offices/campus-safety/bicycles/,200,OK,200,382,,2026-05-08T07:50:28.388Z
https://findlayedu.wpenginepowered.com/about/offices/campus-safety/campus-alerts/,200,OK,200,326,,2026-05-08T07:50:29.571Z
https://findlayedu.wpenginepowered.com/about/offices/campus-safety/clery-act-compliance/,200,OK,200,325,,2026-05-08T07:50:30.698Z
https://findlayedu.wpenginepowered.com/about/offices/campus-safety/code-blue-phones/,200,OK,200,324,,2026-05-08T07:50:31.824Z
https://findlayedu.wpenginepowered.com/about/offices/campus-safety/crime-prevention-tips/,200,OK,200,273,,2026-05-08T07:50:32.950Z
https://findlayedu.wpenginepowered.com/about/offices/campus-safety/crime-reporting/,200,OK,200,271,,2026-05-08T07:50:34.024Z
https://findlayedu.wpenginepowered.com/about/offices/campus-safety/crisis-response/,200,OK,200,297,,2026-05-08T07:50:35.096Z
https://findlayedu.wpenginepowered.com/about/offices/campus-safety/parking-on-campus/,200,OK,200,357,,2026-05-08T07:50:36.195Z
https://findlayedu.wpenginepowered.com/about/offices/campus-safety/sex-offender-registry/,200,OK,200,431,,2026-05-08T07:50:37.354Z
https://findlayedu.wpenginepowered.com/about/offices/campus-safety/anti-hazing/,200,OK,200,268,,2026-05-08T07:50:38.586Z
https://findlayedu.wpenginepowered.com/about/offices/campus-safety/anti-hazing-biannual-report/,200,OK,200,321,,2026-05-08T07:50:39.655Z
https://findlayedu.wpenginepowered.com/about/offices/campus-safety/antihazing-definitions/,200,OK,200,264,,2026-05-08T07:50:40.778Z
https://findlayedu.wpenginepowered.com/about/offices/campus-safety/antihazing-reporting/,200,OK,200,349,,2026-05-08T07:50:41.843Z
https://findlayedu.wpenginepowered.com/about/offices/campus-safety/antihazing-support-resources/,200,OK,200,267,,2026-05-08T07:50:42.993Z
https://findlayedu.wpenginepowered.com/campus-life/student-organizations/,200,OK,200,377,,2026-05-08T07:50:44.062Z
https://findlayedu.wpenginepowered.com/campus-life/student-organizations/student-government-association/,200,OK,200,781,,2026-05-08T07:50:45.240Z
https://findlayedu.wpenginepowered.com/campus-life/oiler-success-center/student-success/,200,OK,200,415,,2026-05-08T07:50:46.822Z
https://findlayedu.wpenginepowered.com/academics/online/,200,OK,200,320,,2026-05-08T07:50:48.039Z
https://findlayedu.wpenginepowered.com/academics/online/sample-online-course/,200,OK,200,295,,2026-05-08T07:50:49.160Z
https://findlayedu.wpenginepowered.com/academics/online/what-is-online-learning/,200,OK,200,337,,2026-05-08T07:50:50.256Z
https://findlayedu.wpenginepowered.com/academics/pharmacy/,200,OK,200,282,,2026-05-08T07:50:51.394Z
https://findlayedu.wpenginepowered.com/academics/pharmacy/accreditation/,200,OK,200,357,,2026-05-08T07:50:52.477Z
https://findlayedu.wpenginepowered.com/academics/pharmacy/first-time-freshmen/,200,OK,200,325,,2026-05-08T07:50:53.636Z
https://findlayedu.wpenginepowered.com/academics/pharmacy/pharm-d-mba/,200,OK,200,277,,2026-05-08T07:50:54.763Z
https://findlayedu.wpenginepowered.com/academics/sciences/,200,OK,200,278,,2026-05-08T07:50:55.841Z
https://findlayedu.wpenginepowered.com/academics/sciences/animal-science/,200,OK,200,317,,2026-05-08T07:50:56.920Z
https://findlayedu.wpenginepowered.com/academics/sciences/animal-science/industry/,200,OK,200,278,,2026-05-08T07:50:58.039Z
https://findlayedu.wpenginepowered.com/academics/sciences/animal-science/pre-vet/,200,OK,200,373,,2026-05-08T07:50:59.118Z
https://findlayedu.wpenginepowered.com/academics/sciences/animal-science/science/,200,OK,200,325,,2026-05-08T07:51:00.292Z
https://findlayedu.wpenginepowered.com/academics/sciences/applied-security-analytics-masters/,200,OK,200,325,,2026-05-08T07:51:01.418Z
https://findlayedu.wpenginepowered.com/academics/sciences/applied-security-analytics-masters/masters-applied-security-analytics-on-campus/,200,OK,200,277,,2026-05-08T07:51:02.543Z
https://findlayedu.wpenginepowered.com/academics/sciences/biology/,200,OK,200,271,,2026-05-08T07:51:03.622Z
https://findlayedu.wpenginepowered.com/academics/sciences/chemistry/,200,OK,200,325,,2026-05-08T07:51:04.694Z
https://findlayedu.wpenginepowered.com/academics/sciences/computer-science/,200,OK,200,282,,2026-05-08T07:51:05.820Z
https://findlayedu.wpenginepowered.com/academics/sciences/computer-science/3c-computer-repairs/,200,OK,200,302,,2026-05-08T07:51:06.903Z
https://findlayedu.wpenginepowered.com/academics/sciences/computer-science/business-emphasis/,200,OK,200,267,,2026-05-08T07:51:08.006Z
https://findlayedu.wpenginepowered.com/academics/sciences/computer-science/computer-systems-emphasis/,200,OK,200,348,,2026-05-08T07:51:09.075Z
https://findlayedu.wpenginepowered.com/academics/sciences/computer-science/data-analytics/,200,OK,200,374,,2026-05-08T07:51:10.224Z
https://findlayedu.wpenginepowered.com/academics/sciences/computer-science/information-assurance/,200,OK,200,379,,2026-05-08T07:51:11.399Z
https://findlayedu.wpenginepowered.com/academics/sciences/computer-science/mathematics/,200,OK,200,327,,2026-05-08T07:51:12.579Z
https://findlayedu.wpenginepowered.com/academics/sciences/computer-science/web-and-database-emphasis/,200,OK,200,270,,2026-05-08T07:51:13.708Z
https://findlayedu.wpenginepowered.com/academics/sciences/environmental-masters/,200,OK,200,376,,2026-05-08T07:51:14.779Z
https://findlayedu.wpenginepowered.com/academics/sciences/environmental-masters/bcsp-qualified-academic-program/,200,OK,200,327,,2026-05-08T07:51:15.956Z
https://findlayedu.wpenginepowered.com/academics/sciences/environmental-masters/emergency-and-disaster-management-certificate/,200,OK,200,269,,2026-05-08T07:51:17.085Z
https://findlayedu.wpenginepowered.com/academics/sciences/environmental-masters/environmental-management-certificate/,200,OK,200,381,,2026-05-08T07:51:18.156Z
https://findlayedu.wpenginepowered.com/academics/sciences/environmental-masters/environmental-masters-accreditation/,200,OK,200,299,,2026-05-08T07:51:19.338Z
https://findlayedu.wpenginepowered.com/academics/sciences/environmental-masters/occupational-health-and-safety-management-certificate/,200,OK,200,363,,2026-05-08T07:51:20.439Z
https://findlayedu.wpenginepowered.com/academics/sciences/environmental-sustainability/accreditation/,200,OK,200,321,,2026-05-08T07:51:21.602Z
https://findlayedu.wpenginepowered.com/academics/sciences/environmental-sustainability/bcsp-qualified-academic-program/,200,OK,200,269,,2026-05-08T07:51:22.725Z
https://findlayedu.wpenginepowered.com/academics/sciences/equestrian-studies/,200,OK,200,269,,2026-05-08T07:51:23.795Z
https://findlayedu.wpenginepowered.com/academics/sciences/equestrian-studies/english-equestrian/,200,OK,200,327,,2026-05-08T07:51:24.865Z
https://findlayedu.wpenginepowered.com/academics/sciences/equestrian-studies/western-equestrian/program-overview/,200,OK,200,272,,2026-05-08T07:51:25.992Z
https://findlayedu.wpenginepowered.com/academics/sciences/equine-business-management/,200,OK,200,270,,2026-05-08T07:51:27.065Z
https://findlayedu.wpenginepowered.com/academics/sciences/geology/,200,OK,200,339,,2026-05-08T07:51:28.136Z
https://findlayedu.wpenginepowered.com/academics/sciences/mathematics/,200,OK,200,291,,2026-05-08T07:51:29.276Z
https://findlayedu.wpenginepowered.com/academics/sciences/mathematics/overview/,200,OK,200,365,,2026-05-08T07:51:30.368Z
https://findlayedu.wpenginepowered.com/academics/sciences/physics/,200,OK,200,298,,2026-05-08T07:51:31.535Z
https://findlayedu.wpenginepowered.com/academics/sciences/pre-medicine/,200,OK,200,272,,2026-05-08T07:51:32.634Z
https://findlayedu.wpenginepowered.com/part-time-faculty-directory,200,OK,301→200,1085,,2026-05-08T07:51:33.708Z
https://findlayedu.wpenginepowered.com/admissions-aid/undergraduate-student/,200,OK,200,319,,2026-05-08T07:51:35.595Z
https://findlayedu.wpenginepowered.com/academics/explore-colleges/sciences/equestrian-studies/equine-vet-clinic/,200,OK,301→200,663,,2026-05-08T07:51:36.715Z
